,storm_id,archive,image,date,WashPred,_id,Lat,Long
3706,Florence,20180917a_jpgs,C26052515.jpg,2018/09/17,3.1569393999999996e-26,5f5c1c1a016e86108aebaf72,33.6568458201138,-79.016700196812
3707,Florence,20180917a_jpgs,P26052840.jpg,2018/09/17,3.0669855e-26,5f5c1c1a016e86108aebb357,33.6031962797051,-79.0496782978353
3708,Florence,20180917a_jpgs,C26052491.jpg,2018/09/17,2.3193959999999998e-26,5f5c1c1a016e86108aebaf6a,33.6667712037059,-79.00502708870279
3709,Florence,20180917a_jpgs,C26052834.jpg,2018/09/17,2.1423837999999996e-26,5f5c1c1a016e86108aebaf97,33.5990150880938,-79.0460742272989
3710,Florence,20180917a_jpgs,C26052542.jpg,2018/09/17,1.9110661999999998e-26,5f5c1c1a016e86108aebaf7b,33.6460384351528,-79.02876325972429
3711,Florence,20180917a_jpgs,C26050931.jpg,2018/09/17,1.8528836999999997e-26,5f5c1c1a016e86108aebaebc,33.6177608230468,-79.0575270226227
3712,Florence,20180917a_jpgs,C26051319.jpg,2018/09/17,1.7803314999999998e-26,5f5c1c1a016e86108aebaede,33.5720837823484,-79.0458859127274
3713,Florence,20180917a_jpgs,C26050266.jpg,2018/09/17,1.6249787e-26,5f5c1c1a016e86108aebae70,33.6735656334127,-79.0045200913062
3714,Florence,20180917a_jpgs,C26052867.jpg,2018/09/17,1.6205095e-26,5f5c1c1a016e86108aebafa2,33.6239956857249,-79.03470812856492
3715,Florence,20180917a_jpgs,C26049179.jpg,2018/09/17,1.6084381999999997e-26,5f5c1c1a016e86108aebadf2,33.580341314981496,-79.0791418808301
3716,Florence,20180917a_jpgs,C26051753.jpg,2018/09/17,1.3692203e-26,5f5c1c1a016e86108aebaf2b,33.6427605973763,-79.0440312104751
3717,Florence,20180917a_jpgs,C26049645.jpg,2018/09/17,1.3602712e-26,5f5c1c1a016e86108aebae1c,33.6296637467993,-78.9882456598375
3718,Florence,20180917a_jpgs,C26051331.jpg,2018/09/17,1.2758058999999998e-26,5f5c1c1a016e86108aebaee2,33.579487682821394,-79.04027926566741
3719,Florence,20180917a_jpgs,C26049789.jpg,2018/09/17,1.1393751499999999e-26,5f5c1c1a016e86108aebae4c,33.703902541895296,-78.9009340639687
3720,Florence,20180917a_jpgs,C26052599.jpg,2018/09/17,1.1383932e-26,5f5c1c1a016e86108aebaf8e,33.6213241522084,-79.0519749648803
3721,Florence,20180917a_jpgs,C26050437.jpg,2018/09/17,1.1045688999999998e-26,5f5c1c1a016e86108aebaea9,33.5998021407371,-79.05400541166199
3722,Florence,20180917a_jpgs,C26051756.jpg,2018/09/17,9.789856999999999e-27,5f5c1c1a016e86108aebaf2c,33.6413124753758,-79.0450888259011
3723,Florence,20180917a_jpgs,C26051436.jpg,2018/09/17,9.200193499999999e-27,5f5c1c1a016e86108aebaf05,33.645315683912,-78.9936678057508
3724,Florence,20180917a_jpgs,C26049040.jpg,2018/09/17,8.985631e-27,5f5c1c1a016e86108aebadc4,33.6560941695252,-79.0609992979293
3725,Florence,20180917a_jpgs,C26049037.jpg,2018/09/17,8.568526e-27,5f5c1c1a016e86108aebadc3,33.6571848315625,-79.0591303848509
